classificacao_manuela,id,text
0,1633852152266326019,pessoa tatuagem estranho né parece tá cru trato gente normal
0,1633852053993803777,ricardobezerra1 pq q vende torcida brigaram vários km distância estádio aí aqui mp fala jogo rio entrevista 96fmnatal torcida única desconhecimento banca concorda mallyknagib blogmarcoslopes gringo
0,1633851861617745920,joorona64879771 palmeiras nao entendi sentido comentario discorra pf
0,1633851728280842242,após eliminação tottenham champions league richarlison desabafou frustração poucos minutos vem tendo campo criticou técnico antonio conte brasileiro viesse sendo peça produtiva temporada
0,1633851657007054848,cai nessa mesma mancada tempo atrás papo 10 minutos recebi ali comentários umas 15 ameaças morte ... loucura filho
0,1633850992969015296,viuvadosr80 lançamento longo passe pro meio alto faz nenhum sentido tipo passe
0,1633850643801571328,omarxista pior falou faz sentido pra caraleo
0,1633850176942030850,the office erro pois política brasileira inspirou série achando algo documental normal
0,1633849745759260673,completamente louco cabeça caneco cima dizem … normal vitória fluminense nense fluminense ffc fluminensefc flaxflu umbro maracana
0,1633849720362659840,tá chegando dia mudança casa coração aperta algo normal pra mora aluguel novafase novatemporada
0,1633849619451985921,dps dessas parada q aconteceu coisas tá sentido real
0,1633849606680334338,viajando pra escola crianças pego trecho estrada terra começo entrar pira ter bandeirante lada niva 15 minutos aventura dia
0,1633849468255608835,detalhe aula 13:00 gasto 30 minutos pra chegar lá
0,1633849384617103362,mitskimitadas jacycarvalho financeiramente falando faz sentido anjo vc tá jogando responsabilidade atitudes outra pessoa liga
0,1633848897343741957,juro completamente descassetada cabeça ouvi palavra chorei uns 5 minutos hahah almoço hoje literalmente lágrimas kakakakakakakaja ódio
0,1633848684877078531,posso parecer normal tentei dormir novo pra saber final sonho kkkkk
0,1633848464491659265,brunocxd pois flamengo deve ter pago cr apito unica final liberta disputo vida perder normal queria ver ganhar outra final liberta brabão pra chegar ..
0,1633848427543920641,tassiamelo_ tamujuntas fico pensando ninguém nota sabe pq alisamento todo normal kkkk
0,1633847812851900416,niteroipref fala sério aí resultado sinal trânsito demora 5 minutos fechado acúmulo bikes usando caos favor
0,1633847570719195138,du mandou introdução espetáculo circo horrores kkk slc mt tempo ouvia 6 minutos fala agressiva contra todo sistema racista preconceituoso contra pobre favelado faccao central foda rap boy
0,1633847505858465793,nandaalbaness sempre acho comparação tão engraçada pq basicamente … faz sentido … pq coisas objetivos totalmente opostos …
0,1633847385465167873,neste momento 25 minutos ouvindo musiquinha resolvendo problema mercadopagobr passaram três atendentes
0,1633847117516247040,pois xinguei 4 cantos dessa casa menos 30 minutos acordado
0,1633847042010382343,choquei faz menor sentido política pública vou aprofundar pra processado
0,1633847004601237504,terrabrasilnot obstrução intestinal obstruindo algo sentido contrário
0,1633846663575134209,crise pânico surge nada talvez barulho acima normal aqui repartição muitas vozes estímulos prazos responsabilidades peito começou apertar feio vontade chorar fugir sumir
0,1633846384540672003,alô movidarentacar esposa alugou 208 aluguel mensal após segundo mês atingiu km revisão levei carro unidade indicada trocaram óleo filtro óleo economia vale mínimo filtro ar alinhar ter sido feito
0,1633846171457454081,belinha deu susto desgraçado ontem escondeu embaixo cama conseguiu sair aí fiquei tempão procurando chamando consegui achar achei fugido hora abri porta olhar rua fiquei rodando rua madrugada uns 10 minutos
0,1633846170111074305,freedomzeit acho mulher sexto sentido absurdo ontem achei meio over demais
0,1633845981916659713,gente amor deus sentir atração outra pessoa completamente normal agora desejar alguém estando relacionamento kkkkkkkkkkkkkkkkkkk poupe viu
0,1633845854330134528,3 minutos pra decidir meto treino morrendo fome agr nunca tarde dieta chá gelado verde estádio
0,1633845685744459779,amigos topem ficar quatro horas transporte público pra ver marcelo dez minutos
0,1633845291161108483,tmenog negócio necessariamente desejo vc olha pessoa acha bonita totalmente normal significa vc ama menos sente menos desejo namorado
0,1633845091021504513,almeidairgo senti mal várias vezes … agora faz todo sentido
0,1633845057433505798,incrivel ver freenbecky famosas mundo inteiro idol precisa fazer eventos lugares maior capacidade público ingressos esgotam menos 05 minutos dupliquem espaço tripliquem possível merecem srchafreen beckysangels
1,1633844671305879554,podiam mostrar caos radial leste manhã bairro sentido centro onde funciona faixa carros verdadeiro caos cetsp_ nunca faz nada absurdo sp1
0,1633843629948276737,imagina ódio q casal ter ido comer dia normal geral ficar postando foto chamando dois pobre
0,1633843520611184646,marceiomeireies cara viu apesar marcelo epoca fazia todo sentido vc avaliar so questoes externas talvez mesmos motivos fez mbape ficar nao ir real protagonismo dentro time galatico hj vendo frutos
0,1633843284920635395,uns 4/5 anos atras começado ler série livros comprei primeiro versão normal outros dois capa dura nunca achei primeiro pra comprar so internet sempre caro
0,1633843088950173696,mxth33 mano nao entendo paradas acontecem km estadio vão punir torcedor comum logica nisso polícia faz trabalho paga torcedor ..
0,1633843063574638592,hfloret vi mulambo falando pós clássico finalizações kkkkk chute área sentido porque vasco dava espaço 14 6 gol vasco 7 5 gol barbieri objetivo vasco river falado objetividade
0,1633842430519959560,axelgrael _rodrigoneves_ lembrando cheio assim pq sinal demora lota passagem enfim tudo pra cidade exemplo agora marketing sinal faz esperar 5 minutos aí qualquer esquina lota
0,1633842360391208962,tô cansada normal ó corpo dói cansaço mds
0,1633842121454288896,algumas perdas nesta vida sigo firme propósito homenagens honrarias devem vida enquanto amamos vivo pode receber demonstração amor carinho respeito partimos sentido vida hoje agora
0,1633841901483995137,marília ruiz boa tarde excelente trabalho explica seguinte torcida palmeiras questiona acordo diretorias clube spfc caso permutas estádios faz sentido parabéns atitude leila g4bandsports
0,1633841500219117573,centraldanacao jogadores querem jogar abase gabigol nervoso podia expulso tomar 3 minutos tbm jogando nada arrascaeta arrastando compo
0,1633841069493460995,porra live 2 minutos tá sacanagem
0,1633840769437151234,ch44rlitooooooo baixo acho “ revisão ” azul ai vc aperta lá vc fecho elon musk espera uns 10 minutos
0,1633840404859858945,pai baterista ótimo músico demorei tempo pra conseguir elogio desse cara hoje acordei mensagem lancei sexto sentido ontem pra quiser ouvir link tá ficado perfil
0,1633840041553428482,cada vez incomoda morar longe tudo tempo consigo aceitar passar 2 horas dentro metrô ônibus pra chegar casa qualquer região metropolitana mundo merda pra mora periferia capitalismo deixa cidades iguais nesse sentido
0,1633840020321894407,sei bem sei branco criou facilidades nesse sentido
0,1633839805128904705,lidia168 bbb fala faz sentido corda ta pra carro braços apoiados porta carro mesma altura deixa dúvida chiclete
0,1633839357823172608,quero encontrar algo faça sentir viva … sentido querer viver falando amorosamente falando cmg mesma
0,1633838961033629699,hoje manhã após passar uns 5 minutos tentando reproduzir cérebro deu estalo lembrei faz
0,1633838739335319552,lembrar resultados vontade pra treinar deixa fazer sentido ;)
0,1633838031617814528,fluminense ganhou clássico ontem redacaosportv tá 25 minutos falando flamengo escalação caras vitor pereira crise gávea ... irao enaltecer fluminense cansativo demais
0,1633837879456862211,alexandre_wm81 marciollbarros2 sinto risco trânsito cotidiano cidade exceto risco estresse congestionamentos estrada fluxo velocidade deixam aproveitar
0,1633836984904073219,carro ovo voltou circular comunidade coisas voltando normal faz l
0,1633836916734038017,vou sair vovó vou chegar fazer menos 20 minutos exercício vou pra missa começa 19 hrs daqui aí hora q chegar chego ajudando tag
0,1633836851634266121,aguedescartoon novo normal pior instiga imaginação muitos kkkkk
0,1633836738564231168,gente normal alerto amigas cuido festas ainda bêbadas cuidado mds exageram
0,1633836480228634628,gosto tecnologia vezes tira gente sério tô tentando concluir tarefa leva 2 minutos máximo 1 hora pq programa enviaram instalando suporte resolve acaba agenda pessoa tipo coisa
0,1633836223377846272,vou ter assistir favorita alguém pra faça sentido
0,1633835865477902336,maririwhatahell sempre falo pacientes primeiras sessões conhecendo faz sentido pra mim sair intervindo interpretando outro conhecer ponto vista história
0,1633835700440412161,50 minutos ep percebi conseguindo clientes feliz jinnyskitchenep2
0,1633835669301895171,passo tanto tempo chuveiro normal imagina nesse rico
0,1633834697817194497,4 motivos pra fazer amizade comigo 1 geralmente bem ruim pra responder msg demoro tanto 2 doença celíaca então posso comer várias coisas todo mundo come 3 sempre atraso marcarem algo cmg marquem 10 minutos antes 4 memória ruim
0,1633834682252144640,evelynzita6 vaidesmaiar ué gente vontades mudam normal
0,1633834642217533440,rkivectrl studsfolk supervisor ex fez mudança sistema empresa colocou salário beeem baixo imprimiu rapidão minutos sistema detectou erro voltou normal disse descobriram brecha sistema fazem diminuir valor pensão
0,1633834425858535426,reinaldoazevedo reinaldo reinaldo ... triste ver jornalista sentido único
0,1633834287987589120,tô 5 5 minutos vendo status entrega vadão porque saiu entrega 7hrs manhã
0,1633834161629986816,mlkdj03 pra acreditar mano parece q pesadelo vou acordar vai voltar tudo normal
0,1633833817726414849,ganhar fra x flu normal fazer oq vitória money conta coisa linda
0,1633833098692689923,velocirapinto gasta 5 minutos hahaha faço tantos anos automático
0,1633833081563140097,elenco principal saiu série parou fazer sentido trambolho feio
0,1633833012319358977,ultimamente venho desenvolvendo muitas opiniões sobre determinada pessoa muita coisa anda fazendo sentido encaixando .. seguirei tendo análise apenas cabeça apenas observando
1,1633832860909211655,florianópolis sc 401 sentido bairro estreitamento pista logo após acesso jurerê apenas faixa obras local conta disso lentidão
0,1633832726599200776,ex__carioca pararmos analisar faz sentido ... hahahahahaha
0,1633832552938213377,pedir trabalho chefe deu agora tô querendo chorar 2 2 minutos kkkkkkkkkk
0,1633832026959912961,prontomelaskey então ... normal dia querido disse ngc tá relacionamento tava flertando comigo dia momentos antes
0,1633831455389532162,danimontori_at ainda vi gráficos tecn3 jslg3 embr3 entrei tambem olho semanal gosto mme 50 embica cruzar mme 200 nesse caso segurar tempo papel sei faz sentido ti dani …
0,1633831067072471048,ravennamarque boninho tadeuschmidt lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
0,1633829988490428416,cinco motivos amigo 1 vou cozinhar pra vc sempre oportunidade 2 moro 10 minutos pra praia deixo casa disposição 3 defendo unhas dentes 4 aniversário vou bolo presente 5 smp história pra contar
0,1633829855279316998,exatamente thaísa pode ter muitos defeitos enquanto pessoa enquanto atleta sabe limites principalmente respeita obs ainda vôlei pra titular seleção contrário algumas declínio normal
0,1633829230806196233,ontem paciente relativamente jovem 40 anos após pcr veio óbito semi intensiva acompanhante esposa presenciou acontecimento pedimos aguardar lado começamos procedimentos 45 minutos rcp sucesso após
0,1633827697112784896,odeio cara começar fuder força gosa logo dar mínimo prazer socando forte uns 10 minutos pedir
0,1633827313505947651,nunca história mundo 12 minutos pareceram 12 horas
0,1633826838387539968,v0zsemmedo brbss29 tuíte tá todo sentido kkkkk
0,1633826504949006338,liittlebroccoli imagina pensamento bandido chegou trabalhar viu taça ocorrendo assalto refém falou vixiiii decidiu tocar rotina normal
0,1633826037816754177,mneves_ coisa normal futebol resto falácias mídia ... chato demais
0,1633825647759065088,gente acho correto ficar menosprezando aparência corpo mc pipokinha separo coisas vi vídeo cara lá falando achei coerente alguns pontos menos parte vem dizer magra sentido pejorativo
0,1633825467550638080,mandar story privado apenas selecionados boy besties acabei postando story normal kkkkkkk liguei pq curtiram
0,1633825465818578945,futurizando_ mayaradiel_ coisas vezes fazem tanto sentido
0,1633825364848812034,algo acontece yags urso q chamado obeso mano scruffapp separou categorias magro malhado q acha q parrudo corpo normal pq ñ barriga negativa achando q tá gordinho magro peludo q acha q urso gente sérios problemas autoimagem
0,1633824684587339776,reclama pq f1 parece entende correria minutos cansaço pede fugir realidade
0,1633824607500386305,ansiedade hoje tá alta normal
0,1633824163558486019,juros altos desde ano passado genocida começou mudar constituição comprar voto pobres hoje todos sentido efeito projeto eleitoreiro genocida
0,1633823950789840897,entrou minutos antes lugares prontamente fornecidos lamentável vezes fico perguntando povo consegue assim
0,1633823947761516544,fluxo idosos metro grande ainda parte manhã entrar idosos brancos abrem 2/3 lugares entrar idoso preto ninguém levanta notado tempo hoje senhora pé umas 6 estações pra idosa branca
0,1633823785240371203,vampeluso vc assistia 31 minutos fascinada hoje
0,1633823768857440257,tava fluxo avistei novinha grau sabe quer paz estádio
0,1633823533104021505,ontem quarta-feira normal bayer sendo superior vencendo psg aqui rio janeiro flamengo perdendo sempre pro fluminense todo dentro normalidade sempre ...
0,1633823475302539264,sycasy ecbahia primeiro bavice lá pro leste moliinda ficou dor cabeça tanto sol tomou sentido nenhum pagar caro setor extremamente desconfortável jogos 16h
0,1633823216291532804,leittedaniel moro rio vermelho pego vasco tô dique pra mim faz sentido leste
0,1633823048922025984,lisdexanfetabia faz mt sentido … verdade infelizmente
0,1633822800786890753,saldo hoje 70 pull up 140 push up 210 squat 20 minutos sinto quadríceps socorrodeus
0,1633821904594239489,atrasei 8 minutos consulta médica fica 40km casa médico queria atender dei mini surto falar palavrão agora to aqui esperando óbvio to errado atrasado pqp ni pra botafogo chão to puro suco ódio
0,1633821745042866176,neosonegirly kenjikishimxto cheguei pensar fake tb pq faria mt sentido postar coisas divulgou conta privada instagram aberto notícia real acho comta vai tão falsa ...
0,1633820190931841024,eujgabriel oq gente precisa superar obras novas obras repovoem imaginário brasileiro tornando aí obsoletas apenas representantes faz sentido
0,1633820027274051585,hunodos lembre sozinho milagre água sabão xuvaco além vc vai ter tempinho adaptação vai transpirar normal
0,1633819552487186433,"guia postado canal super ninja miner atualização 3000g 1000g 10 minutos xbox xboxseriess xboxseriesx gameplay gamer games publicado desenvolvido silengames valor 18,45 store xbox"
0,1633818632068247552,bruna_hawk aprendi escola cursei 1 semestre adm pra ficar rico outros precisam ficar pobres capitalismo sobrevive estudei fundo percebi jogo soma zero faz menor sentido porque pobre ficar
0,1633818611130281986,lucasseckler5 olha flamengo precisa dinheiro pra tapar burradas deixam caminho imagina time fazendo merdas faz receita time brasileiro normal ia fechar portas tanta coisa errada
0,1633817958991425536,tempo coisas vão fazendo sentido
0,1633817604455374853,scandreva eliasjabbour então concorda mar sul china pq simplesmente narrativa usem força respaldo internancional algum 800 km china 160 km filipinas deixe viu ...
0,1633817345729740801,pq diacho criam disputas sentido mulheres cada valor beleza princípios … graças deus peculiaridades
0,1633817227441872897,dirceutavares16 amigão então torcedor merda pois jogo 15/30 minutos segui vida 56 chorei briguei amigos família perdi sono passei mal alguns anos comecei desligar após jogos vitórias
0,1633816362266009603,programei fazer exame sangue tomar café legal após ir academia … final ainda aqui laboratório esperando coleta pq exames precisa 30 minutos repouso … vou almoçar final
0,1633816284642131968,clássico mundo igual fluminense normal
0,1633815865215926273,ntbrener handicap 1 faz sentido então
0,1633815775650750466,menino botou cf recente posta putaria todas normal cf meme besta
0,1633815360335122432,posso responder 5 segundos 5 minutos 5 hrs 5 dias depende pessoa mandou msg modo foda-se ativado
0,1633815149197836288,madruga_fla urubucarioca10 siteresenha time vcs individualmente melhor américa disparado coletivo tá foda nunca favor demissão dorival time tava leve jogando bem vp matando caras .. tirando melhores time .. sentido
0,1633814987440357380,_gabiaraujo24 q mudo opinião 5 5 minutos kkkk
0,1633814835375878145,izkitties elainshadw elliearchr quer sim nunca neguei posso garantir ficaria chateada resumida apenas forma azriel resumiu planos migas divergências opiniões normal bom dia
0,1633814670309052416,centraldomi lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
1,1633814410757120001,acidente pista brt estação via parque direção alvorada articulados indo pista normal parece pessoa faleceu informou seguidor acidente barradatijuca viaparque brt
0,1633814061468065792,bom ter ficado sinal viagem inteira praticamente ligação número desconhecido cada cinco minutos
0,1633814003305570304,cinco minutos ar redacaosportv apresentação craque marcelo barreto tô comentários aiellofrancisco vamos repercutir tudo sobre jogos ontem hoje
0,1633813180026691586,tt tá normal aqui tá meio bugado carrega feed direito posts repetidos coisas assim
0,1633812897276080129,"maiores barbaridades vi line up vida absurdo lollapaloozabr sets 30,45 min … funk meio rolê animal eletrônica … 15min intervalo djs 1min suficienteee simplesmente menor sentido"
0,1633812861473419266,jaoike andrizek hahahaha pq tá roendo acha situação normal
1,1633812855601389568,rj_blitz detran dentro agarrando tudo viaduto oscar brito sentido centro
0,1633812821220761600,ok google normal pensar ter idea
0,1633812790547828736,pavinatto jeito usa tempo defender narrativas sentido
0,1633812442307239936,jss fiz simples pergunta cara mandou áudio 4 minutos
0,1633811853192077314,faço tudo pessoa tomo dedo cu ingratidão tô falando sentido material pq faço fiz maior questão querer levar mina ontem passar menos hora dia mina pessoa cagou sempre surpreende
0,1633811800989769729,algum medo grande impede fazer alguma coisa normal dia-a-dia acabei abandonar dois copos café leite aqui romulo maiorana porque abelhas chegaram tomaram mim
0,1633811020564119553,diretoria flamengo assistindo tudo normal
0,1633810626198765568,thi_rodrigues danielreen kkk tá normal apareceu birdo bem nintendo poderia lançar link cabelo soldo pra totk
0,1633810537258577921,idolo vcs normal nao kkkkkkkkkkk
0,1633810448322527233,tô sono normal tô sono
0,1633810339841056769,fabianens webtvbrasileira chicobarney lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
0,1633810148379557889,lolin_rds perderia qualquer prova ficar parado 10 minutos soneca
0,1633810020608425984,bharmon_rainha sim pro fred lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
0,1633809881667891201,subir_tags10 chevroletbrasil boninho bbb sim lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
0,1633809681100554240,achei pegado metrô sentido errado desci estação seguinte ódio
0,1633809611252801536,paredetuitar sim pro fred lamentável produção ter chamado atenção mascar algo importa plástico mastigar gera automaticamente maior fluxo salivação prova dessa ajuda né boninho chevroletbrasil bbb tvglobo
0,1633809325155024896,leodurt03 leirodoinfo fale viu 10 minutos jogo galera paciência
0,1633808702485540865,brastemp além ter botão pausa gatos terem caído dentro máquina pausa vc levantar tampa máquina silenciosa nível médio água médio precisa programar alto pra lavar 7kg roupa tempo lavagem 2h 12 minutos pasmem
0,1633807413601083396,deixa 2 minutos frente jovem pra ve mete bronca fanfarrão crlh
0,1633807375344844801,sono senhora izabel tá sentindo hoje tá normal
0,1633807230695874560,presidente jair bolsonaro havia dispensado tal exigência 2019 fato fez aumentar fluxo turistas revogação tal lula menos empregos desestímulo setor hoteleiro faz l
0,1633806465369554951,acabei ver vídeo mina falando normal namorar casar sentir desejo outras pessoas ver pensar “ pegaria ” gente …
0,1633806223266009089,corinthians normal criança feliz criança sorrindo
0,1633805884995301377,tudo segue normal dentro campo
1,1633805836131741697,venho solicitar atenção arteris_afd devido falta manutenção marginal br 381 fernão dias km 482 após deva veículos altura posto gasolina turim desde período chuvoso janeiro pista vem deteriorando cada vez diversos buracos
0,1633805494556008449,paulo conhecida várias merdas ter trânsito merda sim porém semana posso garantir alguma coisa aconteceu normal
0,1633804029967978498,resultado final condiciona comentários normal faz parte grande vdd vp deu nó tático diniz vcs preparados pra conversa rs
0,1633803915656298496,jehttx toque chegamos quatro minutos atrasadas
0,1633803641676087296,marizinhau carro zero superestimado 60 mil compra sorento 6airbags ar condicionado individual teto solar 7 lugares ano 2013 2015 uns 70mil km
0,1633803639163691011,bom dia tudo normal rj nada novo sob solo carioca st
0,1633803554082242562,paposfut caralho assim alguém chama banderecochutsner “ puta merda ” kkkk faz sentido
0,1633803431608459269,pararam pensar lula recusado candidatar nada disso estaria acontecendo poderia presidente tebet ciro preferiram tumulto guerra considero normal
0,1633803337056305153,paracetaloko13 desidratei 2 vezes hj calor tá normal
0,1633803183037329408,tô minutos tentando colocar música stories nada deu ouvir trecho acabei ver fone tá conectado outro celular
0,1633803141366816769,faz sentido dormir cedo acordar cansada
0,1633802870016425985,pavinatto vc deveria preocupado cancelado deveria preocupado vdd q visto vcs jp agindo eleição brasil sido normal correta teatro vcs passando pano medo falar vdd deveria tornar político
0,1633802748662628353,amigo sei apaixonadíssimo boyzinho gente perto trata meio mal passivo agressivo expõe intimidades outro pra estranhos faz brincadeiras sentido ... fico meio desconfortável perto
1,1633802696472903680,av ayrton senna sentido orla trânsito intenso acesso linha amarela cidade artes
0,1633802621751361544,ligou 2 minutos acaba água
0,1633802579909001218,skatepigz kakakakakakakakak fica assim sabe normal
0,1633802484983496708,kim015_ prefiro kokomi padrão beleza normal obrigado
0,1633802167164207106,consigo ter 30 minutos paz nessa casa
0,1633801894882598917,jvttoso nunca vou entender acham bonito corpo normal tão bonito
1,1633801469936771074,"obra estrada municipal menino jesus forqueta etapa final nesta quarta equipe instalou placas sinalização longo 1 km via asfaltado investimento obra ordem r 1,5 milhão obra codeca obra qualidade"
0,1633801232643940352,kmpasso feliz todos dias pra tão querida amiga km ...
0,1633801079048601601,agora saber toda polêmica caso fuxico tal dj ... fico perguntando pq algo tão besta arrisco dizer normal ... tomou proporções assim hein marabá sendo marabá
0,1633800765184540676,uol palavra mulher sumiu dicionário dia 08 cada vez faz sentido sistema apagando mulher criando subgênero
0,1633800724210503680,“ pronto conquistar seduzir enjoar minutos ” kkkkkk deus pode tão ardiloso
0,1633799957013487616,valenti50529316 manuoxente poponze ué gente kkk tá normal bagulho
0,1633799711533432842,lucas255port gilmoscardi hableii claro ate pq normal comer plástico prova rs
0,1633799641694195717,merda acordei pra assistir aula autoescola dormir novo deu 15 minutos tolerância atrasos vou perder aula vou ter repor próxima turma
0,1633799637839609856,gleersousa chop ap dindin ce chop faz sentido pra mim
0,1633799427201662977,estherriibeiro faz intervalos poucos minutos durante estudo ajuda descansar pouco mente ex estuda pouco dai levanta andada ambiente alonga corpo bebe água espera uns minutinhos volta faz algumas vezes
0,1633799426622849025,deixar salvo dia pedalei 145 km hoje quero olhar pra bicicleta
0,1633798662647169025,marliziw voltando pedalar escritório ficar cerda 1 km casa
0,1633798448687247362,tudo normal segue lance precisa chamar var tribunal contas sempre prêmio certos escolhidos
0,1633798406861725699,gabriel dá opinião sobre situação votação gabriel “ achei fred ficou cima muro seguinte sentido jogando grupo defendendo trio defendido relação afeto colocado black cezar ”
0,1633797852961841152,pode 5 minutos sono durar hora
0,1633797553803124740,realmente imagino deve ter competição falar merda pra ter 5 minutos fama …
0,1633797522513592320,tudo normal ... sr diniz agora título campeão .. abriu porteira ... venham muitos .. saudações tricolores ..
0,1633797487084412930,né racismo machismo incide sobre leitura social seguir papo token filha neta negros todo homem poderá pedir cota feminina todo homem filho mulher vê sentido
0,1633797316388831237,compra faz sentido vai reserva ...
0,1633795793957142529,acordei hoje assim rua 5horas 87 minutos
0,1633795614801551361,sobre ontem cano sempre decisivo pirani nome flu jogo fábio seguro vez leitura perfeita diniz segundo tempo normal
0,1633795328502530048,30 minutos parada deodoro ódio dessa supervia supervia_trens
0,1633795181819437056,p pessoal ficar sentido madrugada lanço prints achar tudo fiz áudiovisual brasileiro recebi porra nenhuma puta msm qnd comecei receber escrevendo desapegando possivelmente futuro cantando dançando fica aí claro diferença yyo
0,1633794933713674246,supervia_trens caramba parado estação oswaldo cruz 20 minutos falam nada indo central
0,1633794152700731394,pensando aqui flamengo ganhou clássico nessa temporada coisa sinistra vp banco acho n normal colunadofla
0,1633794034605981697,cadimes_ superestimado bom ficar assim uns 5 minutos começa incomodar ...
0,1633793951906816000,querem ache normal porra dessa vai tomar cu
0,1633793807274704897,melhoresalvador estação metrô campo pólvora menos profundidade túnel comércio absurdo pode acesso modal parece doido faz sentido
0,1633793647190712320,30 minutos tava conversando amigo agr fico sabendo q sofreu acidente
0,1633793214732804098,sinto malzona mesma coisa pedir lanche faltando 20 minutos pra lanchonete fechar
0,1633792849333346305,"supervia_trens parados engenho dentro uns 20 minutos sentido central trem voltou pra estação piedade satisfação nenhuma parados aqui saber nada supervia sendo supervia passagem 7,40 falta respeito todos dias luta"
0,1633792417051623424,adolescente iguais talvez sentido queimar arroz gente assim kkkkkkkkkkkkkkk lembro achar sabia tudo 14 pavor ajudar casa considerava amigos coisa importante desse mundo
1,1633792254513930241,biguaçu br 101 sentido sul muita lentidão ocorrência andamento proximidades distrito industrial colisão conta disso congestionamento biguaçu bem próximo palhoça cerca 14km
0,1633791450549714950,loutronus mãe primeira viagem erra errou errou vizinho errou pode ter certeza mãe algum dia vai errar ajudei criar maioria primos afilhada 3 anos certeza vou errar tb normal
0,1633791125780611082,supervia_trens agetransp bandnewsfmrio radiotupi radiogloborio cadê trêm sentido central brasil
0,1633790935866695681,supervia_trens supervia explica porquê trem sentindo central ficou parado 10 minutos engenho dentro voltando sentido santa cruz maquinista avisar motivo
0,1633790834725232644,mandar pessoas tomarem cu mentalmente ato tão normal quanto respirar
0,1633790582211465218,metrosp_oficial linha 1 azul 10 minutos passar trem …
0,1633790546866053122,6h30 manhã mandando 2 minutos áudio pra kety kkkkkkkkkkkkkkkkkk
0,1633790488451903488,exemplo ovo mexido abacate ovo mexido normal fatias abacate chia
0,1633790407770251265,pica 70 mil pra 30 minutos palco
0,1633790057508216834,sei motivo insisto panificadora eliza manaus atendimento ruim certo fiquei quase 30 minutos esperando x-caboquinho ficou pronto …
0,1633790032476553218,bom dia pra lembrar ganhar flaxflu normal
0,1633789836724256768,existe coisa sentido carnavais época aqui rs
0,1633789748182495233,supervia_trens 2vmiranda bom dia cadê trem sentido central brasil
0,1633789745468780544,15 minutos parado cascadura explicação hj supervia_trens obsdostrens falametro
0,1633789578652909570,sobreteucaos vou saber porra so queria voltar dormir normal vai tomar cu quase 1 semana dormindo acordando meio sono noite madrugada qualquer motivo vai tomar cu
0,1633789495769194497,monierr2 izzynobre andre_rochadel papelzinho pega paga aeroporto realmente muda nada viajar 1.000 km ir consulado próximo mandar passaporte correios pode mudar
0,1633789480728424449,bom dia amores bem aqui acordei 05h pedalei 30 km pronta pra iniciar dia trabalho rebel dia pra
0,1633789458460946432,últimos 3 dias twitter piorou sentido playboy falando pobre deve fazer pobre soubesse melhor pra buscar pra mudar vida
1,1633789336381472769,rj_blitz detran saída túnel grota funda sentido recreio local ontem
0,1633788526998290432,ahhhhh venê fofoqueiro normal fofoqueiro privada x9 conselhinho
0,1633788014844313601,pavinatto vc tbm vezes faz críticas menor sentido
0,1633787932396998656,senhor preciso livrar disso normal
0,1633787348486963200,supervia_trens obsdostrens trem parador parado menos 5 minutos cascadura maquinista fala manutenção pátio engenho dentro oi 8: 00 manhã falametro
0,1633787213975519233,acho q faz mt sentido vejo cada querida praticamente casando dois dias conhecer alguém
0,1633785825069527040,bom dia hoje sono normal socorro
0,1633785638834040832,dps dia paz irmão cunhada voltaram pra programação normal minuto paz
0,1633785166622605313,atrasada pq bonito pegou corrida ficou 10 minutos parado pra ver aparecia melhor outro app sei pq tá fazendo exatamente agora cancelando próxima corrida pq pingou melhor outro
1,1633785019394129922,sãojosé br 101 sentido sul colisão envolvendo moto carro proximidades continente shopping trânsito lento desde roçado
0,1633784801340653573,_rodrigomattos_ faz sentido time perde tudo elencos inferiores técnicos entraram ano ganham partidas março
0,1633783918309568512,jcriaa2 mãe assim msm papo 6 ° sentido crl
0,1633783785740292096,deus céu cara ficou seriamente sentido copa brasil desgraçou time … filha p ”
0,1633783765427167232,ontem chris disse ia lavar louça falava comigo deu 10 minutos apareceu aqui casa c chocolate milove
0,1633783422601646080,pareço normal sofro ansiedade passo noite acordado pensado tudo alcance
0,1633782818911264769,fabriciogrinnan kinhacrvg milagre vascaíno consciente normal ter cantos falando mal rival
0,1633782293033631744,10 minutos chegar trabalho graças deus campina grande cidade pequena irônico kk
0,1633782140570677248,glorioso1894 tonhofausto geglobo cera todo time faz regra juiz dar acréscimo acordo acha achava 2 3 minutos deveria informar 4 ° árbitro tempo acréscimo acabou acabou jogo time feito 10 min cera
0,1633781952086933510,evelintome amiga sallve lançou agora toque seco pra pele oleosa normal deixa pele sebo porque líquido seca uns 10 min passa
